IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,501460937,8199.995,799.9995,2223.0017,-0.05089569,-1.4149029,1.509249,-0.12806225,-0.196445,-8.012052,0.109452195,-0.010628013,0.01197627,-1.1923281,0.033576075,0.06794676,0.59389615,0.2766857,0.5535271,0.59507346,-0.0012746858,-0.027361479,0.031621117,0.03131738,-23.910892,-24.039764,-22.784834,-22.6855,0,0,0,0,0,0,0,0,0.59999996,0.59999996,0.120000005,0.59999996,0.0750008,0.08603562,0.062481254,0.0645679,0.07501163,0.09028166,0.07002715,0.07176205,0.0076531395,-0.013707675,0.0063424855,0.009009197,32,4,132,1,8,-148.63802,226.87354,-5527.137,8.015482,-15053.087,-64.642044,116.23329,116.61493,175.87093,175.87093,-11.024998,1,0,0,0,0,25.050558,0,0,0,0,0,0,0,0,0,0
True,501622968,8199.995,799.9995,2136.304,-0.3533011,2.0712042,1.3104832,0.061239243,0.15920904,-7.7849483,-0.10721173,-0.0011835562,0.015524227,-1.1928325,0.03336919,0.014134706,0.77802914,0.70548534,0.38000038,0.6517458,-0.004685038,-0.0016296781,0.05475415,-0.002066416,-22.936716,-22.949175,-21.938673,-21.7583,0,0,0,0,0,0,0,0,0.59999996,0.59999996,0.120000005,0.59999996,-0.05783455,-0.043532815,-0.04014847,-0.042099684,0.058024004,0.04356331,0.067896366,0.042150367,0.020052575,0.015167505,-0.004795581,0.012646794,32,4,132,1,8,-147.28267,226.9148,-5527.661,7.7868166,-13605.298,-60.760666,115.6577,115.87246,172.71414,172.71414,-11.024998,1,0,0,0,0,187.08394,0,0,0,0,0,0,0,0,0,0
True,501623093,8199.995,799.9995,2075.3264,-1.5717213,-1.3016431,1.081954,-0.10831308,0.0018439814,-7.6348333,-0.0056809336,0.012600296,0.25862467,-1.1919707,0.027997447,0.040193416,0.30135822,0.71892554,0.58604264,0.47545642,-0.023655333,-0.0012480675,0.013917205,0.14661126,-22.724522,-22.661379,-21.56706,-20.882654,0,0,0,0,0,0,0,0,0.120000005,0.59999996,0.120000005,0.59999996,-0.026951605,-0.01500071,0.011131915,-0.0041448055,0.035860337,0.01505254,0.017821563,0.14666983,-0.01204624,0.016072564,0.008429542,0.0013314039,32,4,132,1,8,-146.44736,226.95348,-5527.999,7.635602,-12621.287,-58.009815,115.31369,115.44943,170.93799,170.93799,-11.024998,1,0,0,0,0,187.20102,0,0,0,0,0,0,0,0,0,0
True,501623187,8199.995,799.9995,2066.7136,0.28691176,-0.89795864,1.3076698,-0.029016256,-0.07351586,-7.5041876,0.0039283503,0.01022932,-0.05987538,-1.1908991,0.026867738,0.047124494,0.3094777,0.6642982,0.6282932,0.30994654,-0.0016516591,-0.00157961,0.03506321,0.044099454,-22.195408,-22.258348,-21.159384,-21.114159,0,0,0,0,0,0,0,0,0.59999996,0.59999996,0.120000005,0.59999996,0.033047497,0.032039654,0.04104383,0.0463361,0.033088744,0.032078568,0.053981707,0.063967146,-0.011499479,0.012393981,0.011141457,-0.009292088,32,4,132,1,8,-145.74667,226.96974,-5528.2866,7.5046043,-12446.3545,-57.510315,115.05797,115.113464,169.5416,169.5416,-11.024998,1,0,0,0,0,187.301,0,0,0,0,0,0,0,0,0,0
True,501623296,8199.995,799.9995,2025.3348,-0.4312291,1.7507442,1.681311,-0.042402744,0.075828,-7.3094425,0.076157175,-0.0019297977,0.13518459,-1.1900992,0.031064289,0.04655489,0.7268987,0.46106222,0.3881672,0.91302145,-0.0014214863,-0.0038793108,0.029537126,0.042357367,-21.764708,-21.784878,-20.524824,-20.90234,0,0,0,0,0,0,0,0,0.120000005,0.59999996,0.120000005,0.59999996,-0.0061408053,-0.0097619975,-0.013228198,-0.008909611,0.006303183,0.010504553,0.032363977,0.043284267,0.016609475,-0.0012918413,-0.0042713806,0.02941715,32,4,132,1,8,-144.94487,226.98846,-5528.6084,7.3099585,-11791.999,-55.611897,114.793304,114.74438,168.03172,168.03172,-11.024998,1,0,0,0,0,187.41747,0,0,0,0,0,0,0,0,0,0
True,501623406,8199.995,799.9995,1978.3582,0.11251342,0.5127827,1.2739896,-0.02707696,0.10462554,-7.175003,0.036390595,0.006082476,-0.14348851,-1.1895405,0.038625482,0.050826225,0.7866913,0.42471114,0.32305443,0.7224233,-0.0021332765,-0.0035743564,0.031268395,0.04246943,-21.296741,-21.339336,-20.277853,-20.188423,0,0,0,0,0,0,0,0,0.120000005,0.59999996,0.120000005,0.59999996,0.049839932,0.05389766,0.066854596,0.052951522,0.049885567,0.054016054,0.07380549,0.067878686,0.02063588,-0.0037397072,-0.008450739,0.017183334,32,4,132,1,8,-144.2752,227.02943,-5528.8843,7.1758175,-11108.048,-53.573936,114.58873,114.44782,166.83093,166.83093,-11.024998,1,0,0,0,0,187.51775,0,0,0,0,0,0,0,0,0,0
True,501623515,8199.995,799.9995,1941.6963,-0.13471833,-1.2639447,1.10008,0.0061101913,-0.11269078,-7.0442405,0.034512036,-0.002511468,0.020450205,-1.1891052,0.040998798,0.03614999,0.5199402,0.4141195,0.27832538,0.5350098,-0.0017522782,-0.002877162,0.07815964,-0.0024125527,-20.930264,-20.92038,-19.823217,-19.893164,0,0,0,0,0,0,0,0,0.120000005,0.59999996,0.120000005,0.59999996,-0.0094605675,-0.0068276743,-0.013481747,-0.011646766,0.009621477,0.0074091293,0.079313844,0.011894015,0.0026729777,-0.004452944,-0.011321738,0.005153924,32,4,132,1,8,-143.50645,227.05968,-5529.1904,7.045144,-10578.057,-51.954006,114.36163,114.129555,165.54303,165.54303,-11.024998,1,0,0,0,0,187.63423,0,0,0,0,0,0,0,0,0,0
True,501623640,8199.995,799.9995,1906.7776,-1.1215632,0.9364144,1.3599355,-0.14570951,-0.03568083,-6.884803,0.011470258,-0.013968018,0.32994533,-1.1901028,0.043852687,0.05937887,0.5237148,0.50330997,0.33343998,0.6184933,-0.0026361507,-0.0026673225,0.044683725,-0.0029079898,-20.484653,-20.384987,-19.651827,-19.35031,0,0,0,0,0,0,0,0,0.120000005,0.59999996,0.120000005,0.120000005,0.013500462,0.009689969,-0.0077498066,-0.011771385,0.013755427,0.010050379,0.045350797,0.012125258,0.0029271543,0.0015531033,-0.007784128,0.010512434,32,4,132,1,8,-142.75545,227.08015,-5529.4995,6.8864365,-10049.473,-50.30021,114.15354,113.83498,164.3577,164.3577,-11.024998,1,0,0,0,0,187.75081,0,0,0,0,0,0,0,0,0,0
True,501623750,8199.995,799.9995,1857.7887,0.95331573,1.7809712,1.5895717,-0.04428935,0.21498448,-6.699308,0.036282174,-0.010745448,-0.080473185,-1.1915091,0.044183288,0.079226166,0.521112,0.5780373,0.7437657,0.559929,-0.001055868,-0.0035509053,0.04723693,-5.3038733E-05,-19.942621,-19.868614,-19.158125,-18.841965,0,0,0,0,0,0,0,0,0.120000005,0.59999996,0.120000005,0.120000005,0.070118316,0.06459868,0.04931079,0.04688055,0.070126265,0.0646962,0.068285294,0.04688058,0.0027518868,0.0065852106,0.018553227,0.0067534,32,4,132,1,8,-142.025,227.1282,-5529.807,6.7029023,-9351.268,-48.05243,113.9613,113.56372,163.27379,163.27379,-11.024998,1,0,0,0,0,187.86766,0,0,0,0,0,0,0,0,0,0
True,501623859,8199.995,799.9995,1801.1244,0.9612248,-2.0137973,1.2361745,0.036295414,-0.09089544,-6.5877304,0.057353027,-0.009626788,-0.14924219,-1.1921862,0.050239008,0.06327302,0.5517187,0.26085153,0.38241267,0.558132,-0.0019217749,-0.022861347,0.13229562,0.017883573,-19.62135,-19.708246,-18.130833,-18.710226,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.031909626,0.039503165,0.025148647,0.012428418,0.031967446,0.04564144,0.13466471,0.021778148,0.004812926,-0.0147739425,-0.004640743,0.0066380575,32,4,132,1,8,-141.40915,227.16722,-5530.0527,6.5884576,-8592.164,-45.51863,113.80943,113.34213,162.41031,162.41031,-11.024998,1,0,0,0,0,187.96764,0,0,0,0,0,0,0,0,0,0
True,501623953,8199.995,799.9995,1788.5155,-0.28570676,-0.7915229,1.2718564,-0.04020953,-0.16058627,-6.4714046,-0.0066093635,-0.009364077,0.094067395,-1.1929805,0.05112569,0.06379536,0.4938336,0.28900638,0.2627173,0.547624,-0.0015771964,-0.0013605624,-0.0005674181,0.044666056,-19.207539,-19.124037,-18.19064,-18.392508,0,0,0,0,0,0,0,0,0.120000005,0.59999996,0.120000005,0.120000005,0.0036479966,-8.076613E-05,-0.021299409,-0.007792154,0.003974346,0.0013629575,0.021306966,0.045340646,0.00091496855,-0.012878008,-0.012323566,0.0059635863,32,4,132,1,8,-140.80177,227.18584,-5530.2925,6.4735217,-8416.61,-44.918167,113.66609,113.15013,161.60588,161.60588,-11.024998,1,0,0,0,0,188.06761,0,0,0,0,0,0,0,0,0,0
True,501624078,8199.995,799.9995,1746.7416,0.21893278,1.6059338,1.4022996,-0.041728497,0.042813495,-6.309411,0.001791345,-0.008607309,0.024176367,-1.194066,0.05225113,0.07373206,0.5480551,0.5910698,0.590707,0.49868357,-0.0032547046,-0.002689879,-0.0032823645,0.03832378,-18.726112,-18.682812,-17.79282,-17.935865,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.034303255,0.0300074,0.015695237,0.017195843,0.034457315,0.030127719,0.016034788,0.04200487,0.0045662224,0.0074628145,0.008728929,0.0028222725,32,4,132,1,8,-140.11203,227.21545,-5530.573,6.309694,-7880.9775,-43.049686,113.50877,112.94592,160.7437,160.7437,-11.024998,1,0,0,0,0,188.18419,0,0,0,0,0,0,0,0,0,0
True,501624171,8199.995,799.9995,1705.766,0.46278256,0.58635956,1.2097223,-0.0014288425,0.12356865,-6.195586,-0.076004766,-0.001984355,-0.039293367,-1.194871,0.04769122,0.07145738,0.6306524,0.5838789,0.4970159,0.4731993,-0.0019009924,-0.002145837,0.039123327,-0.0021624935,-18.289583,-18.268454,-17.54753,-17.343016,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.02042486,0.017589932,0.01313518,0.012716995,0.020513134,0.017720336,0.04126945,0.012899548,0.010128289,0.006978579,0.00271523,0.0011865273,32,4,132,1,8,-139.5322,227.25679,-5530.805,6.1968184,-7357.8833,-41.16818,113.38414,112.788,160.05704,160.05704,-11.024998,1,0,0,0,0,188.28427,0,0,0,0,0,0,0,0,0,0
True,501624281,8199.995,799.9995,1678.9408,-0.010288596,-1.0112793,1.3456445,-0.03462863,0.00075960904,-6.048151,0.04508742,-0.0010182527,0.064078405,-1.1952444,0.045003362,0.07359111,0.433291,0.47798547,0.4449244,0.4380993,-0.0013369871,-0.0010551023,-0.0013374743,0.041504856,-17.985777,-17.977537,-17.07709,-17.264765,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.006047049,0.008783469,0.0026005842,0.002734598,0.006193088,0.008846614,0.0029243592,0.041594844,-0.0031619444,-0.00015223771,-0.00062833726,-0.0010664165,32,4,132,1,8,-138.86841,227.29742,-5531.07,6.0482497,-7021.8667,-39.92743,113.24433,112.61401,159.31416,159.31416,-11.024998,1,0,0,0,0,188.40114,0,0,0,0,0,0,0,0,0,0
True,501624390,8199.995,799.9995,1649.9949,0.0425919,-0.61745,1.0315163,-0.017254591,-0.092559874,-5.9434257,0.03935615,0.0017922668,-0.024470167,-1.194777,0.05101403,0.076978505,0.46036032,0.4411584,0.42647022,0.38673598,-0.0027170817,-0.002355581,-0.001193594,0.03616966,-17.658123,-17.680044,-16.814123,-16.935656,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.011192263,0.019467443,0.02312699,0.025833644,0.011517348,0.01960944,0.02315777,0.044447966,-0.0013391078,-0.002632156,-0.0018128455,-0.0043632463,32,4,132,1,8,-138.313,227.32063,-5531.2925,5.9441705,-6683.976,-38.652443,113.13382,112.47591,158.7261,158.7261,-11.024998,1,0,0,0,0,188.50102,0,0,0,0,0,0,0,0,0,0
True,501624500,8199.995,799.9995,1606.4067,0.17912108,0.38387433,0.9869371,0.025058508,-0.018032528,-5.8296885,-0.06461925,0.002876076,-0.06525572,-1.1945441,0.048171498,0.06818635,0.556628,0.53460723,0.41312137,0.35352167,-0.00203607,-0.0018491098,-0.0020365706,0.034552168,-17.192085,-17.205444,-16.33645,-16.521755,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.59999996,0.120000005,0.00088223856,-0.0018748324,0.0044649527,0.00053562416,0.0022189922,0.0026332876,0.0049074865,0.034556318,0.0051435158,0.003660649,-0.0026696622,-0.0064951554,32,4,132,1,8,-137.67485,227.34798,-5531.542,5.82977,-6169.334,-36.653553,113.01493,112.32701,158.07341,158.07341,-11.024998,1,0,0,0,0,188.61751,0,0,0,0,0,0,0,0,0,0
True,501624625,8199.995,799.9995,1575.4336,-0.48773557,0.5811116,1.0958691,-0.003776431,0.06554162,-5.684094,0.020163124,-0.0027742453,-0.030311385,-1.1947784,0.044885468,0.06541084,0.4368709,0.5275962,0.6914303,0.44687185,-0.0023422954,-0.0020103725,-0.0022771384,0.038189195,-16.877134,-16.86431,-16.028381,-16.196285,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.017437544,0.016684812,0.012395874,0.010312964,0.017594155,0.01680549,0.012603295,0.039557196,-0.0029208735,0.0031885281,0.015193999,-0.0005033389,32,4,132,1,8,-137.05058,227.38153,-5531.788,5.684472,-5817.5615,-35.244225,112.90123,112.18794,157.45988,157.45988,-11.024998,1,0,0,0,0,188.73418,0,0,0,0,0,0,0,0,0,0
True,501624734,8199.995,799.9995,1540.8812,-0.028278857,0.70413756,1.2240765,0.016997695,0.11655957,-5.530919,0.07210137,-0.002168518,-0.06439159,-1.1947383,0.0510419,0.05938747,0.3507825,0.5531068,0.7298099,0.39286184,-0.003359502,-0.002462206,-0.0028327673,0.033068452,-16.497707,-16.475897,-15.710853,-15.807063,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.01385884,0.009513826,0.009758046,0.007950176,0.014260214,0.009827276,0.010160907,0.0340107,-0.008718029,0.004906401,0.017657451,-0.0039700493,32,4,132,1,8,-136.44377,227.42386,-5532.0273,5.532173,-5442.3784,-33.69892,112.7946,112.06024,156.92094,156.92094,-11.024998,1,0,0,0,0,188.85075,0,0,0,0,0,0,0,0,0,0
True,501624843,8199.995,799.9995,1509.0441,-0.079815954,0.07292522,1.2516218,-0.0019642115,0.07179698,-5.406335,0.09896628,0.0011409533,-0.004493419,-1.1942805,0.05994035,0.056445036,0.2746551,0.58824843,0.73298633,0.3407627,-0.0027689287,-0.0013264709,0.022856327,0.014395711,-16.162716,-16.155748,-15.5144415,-15.352264,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.0011377702,0.0039256597,0.006798986,0.0038980443,0.0029935744,0.0041437093,0.023846129,0.014914129,-0.013844416,0.0072728246,0.017861336,-0.0073141083,32,4,132,1,8,-135.93636,227.4652,-5532.228,5.406812,-5090.157,-32.205055,112.70711,111.95851,156.49142,156.49142,-11.024998,1,0,0,0,0,188.95084,0,0,0,0,0,0,0,0,0,0
True,501624937,8199.995,799.9995,1477.5118,0.05233246,-1.3722548,0.98446596,-0.008968592,-0.14219192,-5.3182287,0.058535922,0.0034318017,-0.0032588001,-1.1935625,0.068617344,0.056392748,0.25744796,0.51296633,0.6370329,0.27773094,-0.0021978577,-0.0019026686,0.009118811,0.030348394,-15.840723,-15.862311,-15.131651,-15.090079,0,0,0,0,0,0,0,0,0.59999996,0.120000005,0.120000005,0.120000005,-0.00012933994,0.0075716614,0.012594427,0.014134292,0.00220166,0.007807061,0.015549029,0.033478398,-0.015003137,0.0022033602,0.011702426,-0.011359893,32,4,132,1,8,-135.43701,227.49617,-5532.427,5.320137,-4768.9585,-30.803055,112.621506,111.861465,156.087,156.087,-11.024998,1,0,0,0,0,189.05121,0,0,0,0,0,0,0,0,0,0
True,501625046,8199.995,799.9995,1443.9148,0.50152606,0.07596965,0.9778508,0.01872766,-0.15044923,-5.2197723,-0.019449405,0.0032937587,-0.075604744,-1.1930431,0.069965616,0.05196755,0.44384965,0.5867557,0.64939046,0.26888576,-0.0024192526,-0.002120427,-0.0023822854,0.028526068,-15.435935,-15.459036,-14.716242,-14.818276,0,0,0,0,0,0,0,0,0.59999996,0.120000005,0.120000005,0.120000005,0.0071591265,0.0027396728,0.015780775,0.013487145,0.007556843,0.0034643929,0.015959578,0.031553756,-0.002450928,0.0071723014,0.012495615,-0.0119276345,32,4,132,1,8,-134.86537,227.51817,-5532.6514,5.221974,-4432.744,-29.291157,112.51271,111.75628,155.65048,155.65048,-11.024998,1,0,0,0,0,189.16779,0,0,0,0,0,0,0,0,0,0
True,501625171,8199.995,799.9995,1580.3739,0.14927699,1.662398,0.8152858,0.050070167,0.06637532,-5.117676,0.024181975,0.0048801256,-0.12187219,-1.1925555,0.06999446,0.03917072,0.52111006,0.6836469,0.68618834,0.34612268,-0.0013994125,-0.0011940043,-0.001074751,-0.0011775468,-15.188442,-15.211309,-14.592573,-14.607082,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,-0.004164015,-0.0048327385,0.009344306,0.009382248,0.0043928777,0.004978053,0.00940591,0.009455855,0.0027517527,0.013696916,0.014857538,-0.0069700703,32,4,132,1,8,-134.30614,227.55582,-5532.868,5.118351,19027.768,115.684685,112.42526,111.659065,155.24985,155.24985,-11.024998,1,0,0,0,0,189.28418,0,0,255,0,0,0,1,0,0,0
True,501625265,8199.995,799.9995,2136.054,0.23711494,0.46031994,0.8671671,0.04673648,0.07678956,-5.0513444,-0.015486665,0.002499451,-0.104786105,-1.1921523,0.07108381,0.028641023,0.48299435,0.6707192,0.58307594,0.29281667,-0.0021462003,-0.0019691885,-0.0019330449,-0.0030854894,-14.957775,-14.960692,-14.360075,-14.371739,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,-0.0033885592,-0.00662891,0.0034796626,0.004705434,0.0040110485,0.0069152117,0.003980542,0.005626843,0.00018505752,0.012826368,0.00823912,-0.010391593,32,4,132,1,8,-133.8966,227.59424,-5533.0264,5.052144,62672.113,283.15283,112.365036,111.59078,154.96935,154.96935,-10.468821,1,0,0,0,0,189.37086,0,0,255,0,0,0,1,0,0,0
True,501625375,8199.995,799.9995,3360.2466,-0.37890902,-0.630892,0.69620985,0.004160762,0.026765592,-4.973162,-0.0850438,-0.0046363617,-0.0045040213,-1.1924843,0.06431999,0.023025109,0.4380581,0.6670265,0.45769823,0.23007861,-0.0025761793,-0.0012254701,-0.0011102211,-0.0024576643,-14.649444,-14.62573,-14.058185,-14.040589,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.00262506,0.0017178375,-0.01055245,-0.007727101,0.003677994,0.0021101523,0.010610692,0.0081085265,-0.0028409287,0.012577705,0.00019156933,-0.0144185275,32,4,132,1,8,-133.38457,227.63791,-5533.227,4.973236,143051.45,410.505,112.29175,111.50859,154.6334,154.6334,-4.687154,1,0,0,0,0,189.48096,0,0,255,0,0,0,1,0,0,0
True,501625484,8199.995,799.9995,5068.349,-0.074464574,-0.7360115,0.66154987,-0.006615162,-0.048503287,-4.8900146,0.01598601,-0.0053480794,-0.007920198,-1.1932801,0.05886272,0.02377045,0.3297683,0.59040135,0.6351963,0.27480185,-0.0041562435,-0.002784387,-0.0033823818,0.04701006,-14.537578,-14.498874,-13.536657,-13.655913,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.01297644,0.018516703,0.0016466299,0.002883986,0.013625797,0.01872488,0.0037619006,0.047098443,-0.010133117,0.007417798,0.011584543,-0.011547901,32,4,132,1,8,-132.83513,227.67159,-5533.4463,4.8902597,287909.44,546.9703,112.21488,111.42346,154.29462,154.29462,8.521028,1,0,0,0,0,189.60104,0,0,255,0,0,0,1,0,0,0
True,501625609,8199.995,799.9995,5594.021,-0.2858925,0.05381654,6.5866575,-0.007770896,-0.052289534,-4.0485883,0.0068849856,0.019909915,-0.008559958,-1.1924838,0.06192353,0.022435084,0.33559602,0.55349606,0.64271826,0.36623546,-0.011838653,-0.011487479,11.724372,12.131758,-12.006627,-12.110954,46.060364,47.833622,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,-0.017309636,-0.018372374,0.041393697,0.037940394,0.020970866,0.021668093,11.724444,12.131817,-0.00974068,0.004932612,0.012067348,-0.0056791008,32,4,132,1,8,-132.34816,227.6965,-5533.639,4.0489335,392490,668.1386,112.14491,111.345604,154.987,154.987,19.680138,1,0,0,0,0,189.71762,0,0,255,0,0,0,1,0,0,0
True,501625703,8199.995,799.9995,6657.493,-0.268713,0.71337384,6.930456,-0.016066909,0.041105293,-3.3533168,-0.034581468,0.015765699,-0.015426661,-1.1905146,0.059931375,0.020975038,0.4398806,0.5146241,0.59305996,0.54421806,-0.012739638,-0.013288079,14.385235,14.258611,-9.91201,-9.995042,56.223602,55.52044,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.0055805664,0.0017412076,0.06163193,0.057886124,0.01390831,0.013401673,14.385367,14.258729,-0.0027182028,0.0023149922,0.00887996,0.0057449713,32,4,132,1,8,-132.00624,227.7183,-5533.7773,3.3536072,458757.12,660.80273,112.087814,111.280106,160.63077,160.63077,21.536331,1,0,0,0,0,189.81741,0,0,255,0,0,0,1,0,0,0
True,501625812,8199.995,799.9995,7645.1016,-0.002506733,0.28878975,7.5140553,0.0015542507,0.09011711,-2.4631956,-0.0016402928,-0.0029094717,-0.0129226325,-1.1898949,0.05718798,0.01909788,0.3853359,0.4028162,0.5580041,0.64186776,-0.012659615,-0.012958793,15.734595,15.48697,-7.368281,-7.3508515,64.71662,63.604137,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.021094047,0.01785752,0.0037463354,0.0013048644,0.024601314,0.022064028,15.734595,15.48697,-0.00639122,-0.0052141026,0.006629847,0.012012757,32,4,132,1,8,-131.69371,227.74731,-5533.9033,2.4648438,439117.38,549.9386,112.02277,111.20433,166.6913,166.6913,21.96407,1,0,0,0,0,189.93408,0,0,255,0,0,0,1,0,0,0
True,501625953,8199.995,799.9995,7619.0024,0.15535522,-0.38635463,7.221611,0.014071107,0.0279771,-1.5006986,0.029010955,0.0015727825,-0.047300026,-1.1903764,0.059457958,0.016330972,0.33937433,0.34696206,0.62857634,0.5323211,-0.012237692,-0.011905254,14.953603,14.98193,-4.5388036,-4.5440474,63.875206,64.00749,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.01779958,0.01616021,0.025507461,0.024108969,0.021600606,0.020072056,14.953625,14.981949,-0.009486251,-0.008975297,0.011159629,0.0049813464,32,4,132,1,8,-131.45103,227.77069,-5533.9995,1.5010252,429028.84,539.17426,111.949814,111.1203,173.07693,173.07693,20.487549,1,0,0,0,0,190.06726,0,0,255,0,0,0,1,0,0,0
True,501626046,8199.995,799.9995,7417.1743,-0.07037306,-0.32763153,7.03623,-0.0059435666,-0.011200802,-0.8085813,0.028271165,0.012757612,-0.02501144,-1.1896908,0.06247909,0.012897124,0.30388683,0.41519982,0.61647624,0.4669426,-0.012452372,-0.011856696,14.054756,14.264568,-2.4576926,-2.5215023,61.806538,62.688526,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,-0.0011101537,-0.00062272325,0.10286918,0.11079311,0.01250176,0.011873038,14.055133,14.264998,-0.011875965,-0.0043801963,0.010382965,0.00078493357,32,4,132,1,8,-131.34479,227.77806,-5534.042,0.8086808,434813.78,561.4706,111.895645,111.05919,177.57687,177.57687,20.230152,1,0,0,0,0,190.16714,0,0,255,0,0,0,1,0,0,0
True,501626171,8199.995,799.9995,7250.6377,-0.17766261,0.06469267,7.0631814,-0.043752015,-0.0026721815,0.008313591,0.008055658,0.029632585,0.010534705,-1.1870661,0.06459881,0.011466076,0.33795846,0.48250508,0.5839436,0.47011977,-0.028548352,-0.0046881633,13.054165,13.811252,0.08591245,-0.054977447,59.192883,62.506912,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,-0.029746786,-0.028865546,0.10663412,0.10638289,0.0412296,0.029243778,13.054601,13.811662,-0.009581596,0.00015211105,0.008294813,0.0009888634,32,4,132,1,8,-131.30338,227.77972,-5534.06,0.044614963,-111417.984,-146.13464,111.83299,110.989044,182.56091,182.56091,19.965096,1,0,0,0,0,190.28401,0,0,255,0,0,0,1,0,0,0
True,501626265,8199.995,799.9995,7822.6094,-0.4731362,0.027764235,6.8420825,-0.06297502,0.0014736461,0.70244,-0.002272743,0.0480602,-0.0035120961,-1.183171,0.06470614,0.011585187,0.3456598,0.48922703,0.57505655,0.4614342,-0.012268673,-0.011767118,13.802966,14.118302,2.150755,1.9030406,65.0468,66.253365,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,-0.0072476305,-0.0051308316,0.25095022,0.17728727,0.014249508,0.012837076,13.805247,14.119415,-0.009062991,0.0006047636,0.007724382,0.00043136626,32,4,132,1,8,-131.33919,227.77742,-5534.0513,0.70525885,425042.78,520.0975,111.78104,110.93104,186.492,186.492,21.21127,1,0,0,0,0,190.384,0,0,255,0,0,0,1,0,0,0
