IsRaceOn,TimestampMS,EngineMaxRpm,EngineIdleRpm,CurrentEngineRpm,AccelerationX,AccelerationY,AccelerationZ,VelocityX,VelocityY,VelocityZ,AngularVelocityX,AngularVelocityY,AngularVelocityZ,Yaw,Pitch,Roll,NormalizedSuspensionTravelFrontLeft,NormalizedSuspensionTravelFrontRight,NormalizedSuspensionTravelRearLeft,NormalizedSuspensionTravelRearRight,TireSlipRatioFrontLeft,TireSlipRatioFrontRight,TireSlipRatioRearLeft,TireSlipRatioRearRight,WheelRotationSpeedFrontLeft,WheelRotationSpeedFrontRight,WheelRotationSpeedRearLeft,WheelRotationSpeedRearRight,WheelOnRumbleStripFrontLeft,WheelOnRumbleStripFrontRight,WheelOnRumbleStripRearLeft,WheelOnRumbleStripRearRight,WheelInPuddleDepthFrontLeft,WheelInPuddleDepthFrontRight,WheelInPuddleDepthRearLeft,WheelInPuddleDepthRearRight,SurfaceRumbleFrontLeft,SurfaceRumbleFrontRight,SurfaceRumbleRearLeft,SurfaceRumbleRearRight,TireSlipAngleFrontLeft,TireSlipAngleFrontRight,TireSlipAngleRearLeft,TireSlipAngleRearRight,TireCombinedSlipFrontLeft,TireCombinedSlipFrontRight,TireCombinedSlipRearLeft,TireCombinedSlipRearRight,SuspensionTravelMetersFrontLeft,SuspensionTravelMetersFrontRight,SuspensionTravelMetersRearLeft,SuspensionTravelMetersRearRight,CarOrdinal,CarClass,CarPerformanceIndex,DrivetrainType,NumCylinders,PositionX,PositionY,PositionZ,Speed,Power,Torque,TireTempFl,TireTempFr,TireTempRl,TireTempRr,Boost,Fuel,Distance,BestLapTime,LastLapTime,CurrentLapTime,CurrentRaceTime,Lap,RacePosition,Accelerator,Brake,Clutch,Handbrake,Gear,Steer,NormalDrivingLine,NormalAiBrakeDifference
True,584345968,9999.995,1099.9994,4622.329,0.7986636,0.4839938,10.331567,-0.059218287,-0.023231085,4.534923,-9.3030976E-05,-0.33231154,0.04470217,-0.063234,-0.013074204,0.030583909,0.20428517,0.44166332,0.5286638,0.42795724,9.479799,0.65388185,3.8824635,4.420786,59.60822,17.680258,30.19991,34.305134,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.6154186,0.5457215,-0.37047073,-0.32857525,9.499754,0.85168856,3.9000988,4.4329796,-0.019682989,0.0031931326,0.013386622,0.0040681064,116,4,98,2,10,423.3698,216.0488,-4952.963,4.535369,260974.69,539.8946,160.34041,155.74432,160.31047,160.31047,0,1,0,0,0,0,356.93167,0,0,255,0,0,0,1,0,0,0
True,584346078,9999.995,1099.9994,4903.5396,0.38506383,1.298346,10.61038,0.14862213,0.15971372,5.761754,0.0799301,-0.24177858,0.10740317,-0.09587617,-0.008090535,0.040778987,0.21998629,0.47495607,0.64299196,0.5168186,9.753022,0.30761716,3.4164877,3.87543,64.452896,19.59401,31.757126,35.22597,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.14644727,0.1391198,-0.39896378,-0.37786597,9.754122,0.33761317,3.4397035,3.8938081,-0.018169872,0.0064015538,0.023965556,0.012290567,116,4,98,2,10,423.32864,216.06372,-4952.3633,5.7658825,279425.97,545.12604,162.6688,153.41296,163.57709,163.57709,0,1,0,0,0,0,357.04816,0,0,255,0,0,0,1,0,0,0
True,584346187,9999.995,1099.9994,5448.9897,-0.36164552,-0.9746073,8.393389,0.21574396,0.079193294,6.5527654,0.02582564,-0.18238816,0.00355838,-0.11657288,-1.9913072E-05,0.04746815,0.23581126,0.44404525,0.53154296,0.3887169,8.411449,0.27131796,3.6699274,4.6775517,63.185043,21.950317,36.71006,43.533672,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.04313848,0.040046457,-0.3182349,-0.3017894,8.41156,0.27425745,3.6836991,4.687277,-0.01664482,0.0034226775,0.0136530325,0.00043714792,116,4,98,2,10,423.28006,216.08203,-4951.7446,6.5567946,314506.34,553.18195,164.47531,151.55655,165.31229,165.31229,0,1,0,0,0,0,357.14813,0,0,255,0,0,0,1,0,0,0
True,584346296,9999.995,1099.9994,6194.3975,0.73491865,-1.7785189,7.814093,0.3813743,-0.21053983,7.408259,-0.07246619,-0.09789757,0.046718143,-0.13452764,-0.004251535,0.04545157,0.24885191,0.4405221,0.4124102,0.30836815,9.015012,0.67374134,3.705047,4.0430923,75.28594,26.859798,42.319767,45.128517,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.7661151,0.89645994,-0.3281076,-0.3198935,9.047506,1.1214134,3.7195466,4.0557275,-0.015388094,0.0030831546,0.0026295185,-0.00699763,116,4,98,2,10,423.2088,216.07358,-4950.935,7.421056,362078.38,559.375,166.3659,149.56812,167.79639,167.79639,0,1,0,0,0,0,357.2647,0,0,255,0,0,0,1,127,0,0
True,584346406,9999.995,1099.9994,6543.586,1.5808148,0.76715076,9.236544,0.5676344,-0.13005379,8.339004,0.014256824,0.066630766,0.17834201,-0.13627286,-0.0077073667,0.0580997,0.14310464,0.401764,0.598963,0.4995235,7.942423,1.2408216,2.8690674,3.6967487,78.407104,32.530914,42.67643,47.567528,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.9754553,1.2773678,-0.3213483,-0.3292259,8.002099,1.7808163,2.8870077,3.7113798,-0.025578953,-0.00065196306,0.0198915,0.010690227,116,4,98,2,10,423.1508,216.0617,-4950.1484,8.359312,383243.88,559.9406,168.01479,148.16093,169.56883,169.56883,0,1,0,0,0,0,357.3647,0,0,255,0,0,0,1,127,0,0
True,584346515,9999.995,1099.9994,7029.5083,1.1307735,0.02416639,8.401581,0.55004334,-0.029793505,9.371788,0.11786409,0.25037685,0.057601724,-0.11586844,-0.0003521144,0.075154714,0.2759971,0.37267688,0.65546113,0.5621631,4.701233,3.4200532,2.9060597,3.516518,62.87519,51.73894,49.048313,51.105625,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,1.1546956,1.542853,-0.14806183,-0.15815079,4.840962,3.751954,2.909829,3.5200727,-0.012772113,-0.0034550875,0.025119342,0.016486354,116,4,98,2,10,423.08707,216.06499,-4949.1094,9.387963,408231.75,555.6515,169.94885,147.136,169.36093,169.36093,0,1,0,0,0,0,357.4817,0,0,255,0,0,0,1,127,0,0
True,584346625,9999.995,1099.9994,7476.751,0.60370517,-0.38817796,9.036178,0.33339697,-0.0028005887,10.277828,0.02869615,0.31956863,-0.027687509,-0.08524528,0.0057810834,0.07134962,0.3653374,0.38475552,0.5972165,0.48488125,3.1099162,3.3479478,3.041052,3.3881545,58.846577,57.958263,55.09111,55.022873,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,-0.16924807,-0.1824093,0.01494629,0.015006456,3.1145182,3.3529131,3.0410888,3.388188,-0.0041623935,-0.0022910684,0.01972989,0.009335361,116,4,98,2,10,423.03473,216.06331,-4948.127,10.283234,426435.06,545.4232,170.43883,149.75752,169.34776,169.34776,0,1,0,0,0,0,357.5817,0,0,255,0,0,0,1,0,0,0
True,584346750,9999.995,1099.9994,8153.9644,-0.4916818,-1.9443476,7.8702726,-0.17512715,-0.14097913,11.371545,0.14694874,0.2950973,0.05174539,-0.045260042,0.010389052,0.08414245,0.27632368,0.22738507,0.49494764,0.5035758,3.3291678,3.582094,2.5179334,3.335615,66.124466,65.91446,55.86993,60.944267,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,-0.12745696,-0.12875567,0.195465,0.20687692,3.3316069,3.584407,2.5255089,3.342024,-0.012740642,-0.017456852,0.010266818,0.0110651925,116,4,98,2,10,422.95062,216.04681,-4946.6807,11.373767,445465,522.5661,169.94437,152.03394,168.83588,168.83588,0,1,0,0,0,0,357.715,0,0,255,0,0,0,1,0,0,0
True,584346843,9999.995,1099.9994,8324.245,0.032238066,1.3579917,10.399244,-0.5051371,0.11639504,12.470208,0.0034879318,0.27791196,0.013941733,-0.014867073,0.016044717,0.07880774,0.3283049,0.5370987,0.56353927,0.4830727,3.0413454,2.2703364,2.504188,2.7829993,70.494576,59.698906,61.026196,61.46466,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.030163849,0.02950662,0.30582646,0.31490958,3.0414948,2.270528,2.5227935,2.8007593,-0.007731214,0.012390234,0.016613692,0.009168014,116,4,98,2,10,422.88098,216.02301,-4945.4897,12.480978,448947.3,515.11664,169.40411,153.41113,168.08197,168.08197,0,1,0,0,0,0,357.8152,0,0,255,0,0,0,1,0,0,0
True,584346968,9999.995,1099.9994,8947.864,0.01517228,-3.1501703,6.9427924,-0.8581636,-0.24120979,13.280654,-0.037091434,0.23940869,0.18519035,0.014766251,0.011444419,0.09078621,0.22373153,0.34770417,0.43236068,0.36842397,3.3106167,2.3098383,2.2924292,2.895761,78.33661,64.54263,62.63336,66.97179,0,0,0,0,0,0,0,0,0.120000005,0.120000005,0.120000005,0.120000005,0.14408328,0.15225473,0.36880368,0.38190913,3.3137505,2.3148508,2.321906,2.9208367,-0.017808944,-0.005861707,0.0044755638,-0.0014405847,116,4,98,2,10,422.8031,215.99591,-4943.9805,13.310538,444540,474.99026,168.29437,152.75432,166.4827,166.4827,0,1,0,0,0,0,357.93167,0,0,255,0,0,0,1,0,0,0
True,584347062,9999.995,1099.9994,9009.355,1.5943534,0.85853136,10.044878,-0.9897773,-0.02001229,14.338603,0.1188608,0.24560086,-0.17746635,0.038657706,0.014415769,0.09737391,0.41332358,0.1743794,0.61531246,0.5692104,1.0524617,4.058397,2.1150882,2.105313,55.10188,90.30379,66.03396,63.375576,0,0,0,0,0,0,0,0,0.59999996,0.120000005,0.120000005,0.120000005,0.22636373,0.23852354,0.43989605,0.4509167,1.0765297,4.0654,2.1603487,2.1530604,0.00046203285,-0.022565007,0.021404333,0.017138451,116,4,98,2,10,422.74857,215.95357,-4942.598,14.372737,443513,470.19363,167.44345,152.76974,164.74356,164.74356,0,1,0,0,0,0,358.03177,0,0,255,0,0,0,1,0,0,0
True,584347187,9999.995,1099.9994,8477.026,1.1401051,-2.1107576,7.7385554,-1.1986727,-0.11151031,15.19809,0.074509144,0.19489276,0.18464603,0.06419367,0.022756329,0.10915198,0.25183293,0.34998125,0.4140429,0.3880093,2.0273893,1.6760877,1.2427622,1.6880099,71.35814,67.32559,57.726307,62.722046,0,0,0,0,0,0,0,0,0.59999996,0.59999996,0.59999996,0.120000005,0.25306234,0.265877,0.41185856,0.4217551,2.043122,1.6970447,1.3092308,1.7399008,-0.015100814,-0.005642265,0.002780594,0.0003716722,116,4,98,2,10,422.7123,215.90358,-4940.869,15.245693,-235004.95,-263.4315,164.47768,153.43622,162.81001,162.81001,-14.7,1,0,0,0,0,358.14835,0,0,255,0,0,0,1,0,0,0
True,584347281,9999.995,1099.9994,8606.301,4.175413,2.107022,10.605047,-1.0529613,0.059551597,16.253233,-0.19426107,0.19905986,0.07107156,0.08549004,0.017063146,0.09537811,0.5863198,0.70067525,0.60231465,0.3662976,1.8121113,0.6560749,1.5895512,1.0541404,75.85585,59.110325,68.02927,58.357933,0,0,0,0,0,0,0,0,0.59999996,0.59999996,0.59999996,0.120000005,0.20818448,0.2177452,0.36728302,0.3729186,1.8240306,0.6912649,1.6314318,1.1181594,0.017133668,0.028154097,0.020201627,-0.0016373396,116,4,98,2,10,422.71982,215.857,-4939.295,16.287413,448051.9,498.0391,161.92868,151.84422,160.45865,160.45865,0,1,0,0,0,0,358.24823,0,0,255,0,0,0,1,0,0,0
True,584347406,9999.995,1099.9994,8881.993,4.1388793,1.6381469,10.631302,-0.9513147,-0.15243882,17.31507,-0.06821981,0.17176518,-0.08090982,0.104673885,0.0023229346,0.10412933,0.41142872,0.27106526,0.6684762,0.52408266,0.96483,2.27143,0.7460574,0.9158485,67.999054,85.074104,60.00268,60.739124,0,0,0,0,0,0,0,0,0.59999996,0.59999996,0.59999996,0.59999996,0.19945945,0.20614155,0.3198984,0.31198138,0.9852314,2.2807648,0.8117491,0.96752816,0.00027942657,-0.013247393,0.026323646,0.012962721,116,4,98,2,10,422.7877,215.80293,-4937.3438,17.341852,445172.06,478.1631,159.13347,150.0299,157.90857,157.90857,0,1,0,0,0,0,358.36514,0,0,255,0,0,0,1,0,0,0
True,584347500,9999.995,1099.9994,8735.809,2.514173,-1.9415582,7.3567705,-0.89905536,-0.24435583,18.040617,-0.0021695015,0.13324247,0.013945475,0.11859081,0.005238359,0.1047702,0.27997336,0.15881975,0.44965515,0.44026375,0.7222463,0.85605496,0.72756153,1.3088667,66.85626,66.89756,62.088642,68.48151,0,0,0,0,0,0,0,0,0.59999996,0.59999996,0.59999996,0.59999996,0.18447082,0.18518037,0.27452818,0.2806783,0.7454322,0.8758549,0.777632,1.3386233,-0.012388922,-0.024064489,0.006075844,0.0052068457,116,4,98,2,10,422.89987,215.77261,-4935.5713,18.064657,-312801.56,-339.78235,156.87885,148.70807,155.87184,155.87184,-14.7,1,0,0,0,0,358.46524,0,0,255,0,0,0,1,0,0,0
True,584347609,9999.995,1099.9994,7396.5054,3.7749603,-2.2582967,3.1804185,-0.5532247,-0.20515683,18.545242,0.10886549,0.06108349,-0.19394998,0.12952664,0.01027591,0.10657557,0.2711402,0.2558932,0.5378733,0.3072423,0.002946779,0,0.00035924383,0.0049134004,56.67935,56.65235,53.683655,53.45698,0,0,0,0,0,0,0,0,0.59999996,0,0.59999996,0.59999996,0.14150786,0,0.18382883,0.18207395,0.14153855,0,0.18382919,0.18214023,-0.013240173,-0.014709525,0.01423879,-0.007101804,116,4,98,2,10,423.08917,215.73627,-4933.4263,18.554625,-175957.8,-226.51689,154.43787,147.04227,153.63898,153.63898,-14.7,1,0,0,0,0,358.58182,0,0,255,0,0,0,2,0,0,0
True,584347718,9999.995,1099.9994,6245.333,2.0563762,-1.1158601,5.622604,-0.38900542,0.011190593,19.129793,0.15494803,0.032250244,0.15391895,0.13438115,0.021554435,0.11772239,0.25861126,0.37053666,0.44944322,0.5224022,1.233337,1.5813159,0.8763138,1.4772979,76.53087,82.55422,68.338745,77.46225,0,0,0,0,0,0,0,0,0.120000005,0.59999996,0.59999996,0.59999996,0.06560267,0.08487555,0.08619742,0.08758181,1.2350806,1.583592,0.88054293,1.4798918,-0.014447585,-0.003661342,0.0060562342,0.012807228,116,4,98,2,10,423.29697,215.69916,-4931.5576,19.13375,365250.34,559.5555,152.51155,145.72723,151.87128,151.87128,0,1,0,0,0,0,358.68192,0,0,255,0,0,0,2,0,0,0
True,584347828,9999.995,1099.9994,6202.728,1.5396066,-0.7624564,7.8906713,-0.5287714,-0.13417113,19.728199,-0.10868199,0.07920515,-0.006698516,0.1432441,0.017689321,0.10211246,0.46174666,0.31768838,0.3777556,0.6541701,0.38696086,3.3705156,2.8409338,0.90784687,63.855335,87.131355,82.493355,67.245346,0,0,0,0,0,0,0,0,0,0.120000005,0.59999996,0.59999996,0.1470366,0.16610178,0.21251832,0.24179819,0.41395468,3.374606,2.8488715,0.93949574,0.0051285625,-0.008754328,-0.0005771145,0.024999883,116,4,98,2,10,423.5635,215.64365,-4929.2915,19.73574,362264.88,559.3879,150.47073,144.40994,150.02608,150.02608,0,1,0,0,0,0,358.79822,0,0,255,0,0,0,2,0,0,0
True,584347937,9999.995,1099.9994,5451.76,4.2864456,3.64771,11.820689,-0.17535377,-0.047685653,21.069727,-0.05229719,0.022867018,0.015093605,0.14874753,0.0045541185,0.10215237,0.37098846,0.44966823,0.84615,0.6200346,1.2574571,0.16993956,0.063407615,0.3768692,74.6793,65.629196,61.7446,64.518745,0,0,0,0,0,0,0,0,0,0.59999996,0,0.59999996,0.34083873,0.30990434,0.044899173,0.083910085,1.3028313,0.35344046,0.07769467,0.38609752,-0.0036178008,0.0039645657,0.042764034,0.021841276,116,4,98,2,10,423.8234,215.5967,-4927.269,21.07051,315481.6,553.36536,148.9128,147.02142,149.29721,149.29721,0,1,0,0,0,0,358.8982,0,0,255,0,0,0,2,127,0,0
True,584348046,9999.995,1099.9994,5617.78,3.1479616,0.7699344,8.233603,-0.0026199818,-0.16800198,21.896692,0.122082874,0.09991804,0.15540396,0.15536223,0.003245087,0.107123725,0.22450751,0.15600884,0.6388516,0.5915676,0.45809102,1.0504336,0.17401525,0.1032593,70.59575,75.04063,65.301414,64.06489,0,0,0,0,0,0,0,0,0,0,0,0.59999996,0.7107409,0.8172524,0.018937284,0.017735777,0.84557676,1.3309065,0.17504264,0.104771376,-0.017734163,-0.024335377,0.02358244,0.019207187,116,4,98,2,10,424.19412,215.56279,-4924.7886,21.897337,326344.97,555.2824,147.36281,145.6476,147.67502,147.67502,0,1,0,0,0,0,359.0151,0,0,255,0,0,0,2,127,0,0
True,584348156,9999.995,1099.9994,5934.2666,4.4955826,-1.7434609,6.5185223,0.02791357,-0.042838097,22.455109,0.103952736,0.29951906,-0.031626742,0.17690778,0.016010707,0.11868956,0.37330297,0.12254398,0.50918937,0.35481238,0.46980155,1.3309952,0.29291892,0.5596362,73.26003,78.44191,68.57733,69.58146,0,0,0,0,0,0,0,0,0,0,0,0,0.882184,1.0336729,0.11248875,0.118453264,0.99948096,1.6852382,0.31377575,0.5720348,-0.0033947527,-0.027560383,0.011584625,-0.002700083,116,4,98,2,10,424.5613,215.53287,-4922.601,22.455168,346821.9,558.0587,146.0763,144.68738,146.4017,146.4017,0,1,0,0,0,0,359.1152,0,0,255,0,0,0,2,127,0,0
True,584348265,9999.995,1099.9994,6012.789,7.573738,-1.1408284,6.9445963,-0.10187435,-0.07377827,23.311857,-0.0003101417,0.4584392,-0.026220115,0.22305633,0.015375955,0.114098445,0.37361985,0.18411942,0.4575166,0.28289723,0.438582,0.7896549,0.17267536,0.35646623,76.280106,76.652504,70.47215,70.06098,0,0,0,0,0,0,0,0,0,0,0,0,0.87423253,1.0121989,0.20572107,0.22258864,0.97807807,1.283784,0.26858506,0.42025456,-0.0033642128,-0.02162636,0.006803274,-0.009354487,116,4,98,2,10,425.09152,215.48149,-4919.96,23.312197,351481.47,558.5398,144.80096,143.69455,145.03487,145.03487,0,1,0,0,0,0,359.2328,0,0,255,0,0,0,2,127,0,0
True,584348390,9999.995,1099.9994,6201.5337,10.137413,-0.11186729,6.63815,-0.26472902,-0.110423684,24.060133,-0.022569261,0.53844416,0.025166044,0.28104466,0.0070316424,0.11614162,0.4155607,0.20763944,0.50540155,0.31663644,0.38692352,0.8186973,0.15319628,0.3594293,78.50918,79.17482,72.74053,72.23867,0,0,0,0,0,0,0,0,0,0,0,0,0.87832445,1.0355049,0.26694918,0.29545745,0.9597727,1.3200514,0.30778396,0.46527895,0.00067762285,-0.019359738,0.011234134,-0.006232552,116,4,98,2,10,425.76114,215.43683,-4917.2812,24.06184,363011.56,559.4394,143.64291,142.81097,143.80818,143.80818,0,1,0,0,0,0,359.34927,0,0,255,0,0,0,2,127,0,0
True,584348500,9999.995,1099.9994,6324.7046,9.337631,0.074388266,7.925868,-0.58043194,-0.13170433,24.876238,0.0052762358,0.43300003,-0.0009975731,0.3407849,-0.0015341941,0.11707168,0.43831587,0.23769057,0.5694252,0.3607623,0.21811782,0.5046371,0.1545017,0.30533344,79.26678,79.53687,74.894516,74.37932,0,0,0,0,0,0,0,0,0,0,0,0,-0.030922482,-0.031132905,0.32402158,0.3537233,0.22029886,0.5055966,0.3589718,0.46727794,0.0028705373,-0.016463712,0.01715833,-0.0021495298,116,4,98,2,10,426.5898,215.4106,-4914.57,24.883356,370571.94,559.79626,142.52562,141.91861,142.7035,142.7035,0,1,0,0,0,0,359.46515,0,0,255,0,0,0,2,0,0,0
True,584348593,9999.995,1099.9994,6479.3804,8.785939,-0.46950758,7.018265,-0.52004147,-0.11523932,25.574682,0.03988998,0.22441112,-0.0029515997,0.37322146,-0.002740893,0.11730365,0.37534368,0.21452782,0.5887043,0.39587864,0.2333602,0.42264327,0.15888907,0.27224624,80.991356,81.5898,76.44421,76.55492,0,0,0,0,0,0,0,0,0,0,0,0,0.06789659,0.074539356,0.23625444,0.25210044,0.24303688,0.42916602,0.28471372,0.37104264,-0.0031980872,-0.018695906,0.018942244,0.0010998324,116,4,98,2,10,427.42575,215.39836,-4912.186,25.580229,379738.22,559.98517,141.5725,141.10875,141.82648,141.82648,0,1,0,0,0,0,359.56525,0,0,255,0,0,0,2,0,0,0
True,584348718,9999.995,1099.9994,6651.423,5.6452203,-0.860413,7.3606334,-0.2960434,-0.10767591,26.407196,0.030590346,0.08618891,-0.032966692,0.39038745,-0.00021129845,0.11516656,0.340383,0.19440614,0.50399256,0.37233987,0.2232441,0.312392,0.15553357,0.20791027,83.17388,83.54305,78.51541,78.67357,0,0,0,0,0,0,0,0,0,0,0,0,0.06628004,0.07007856,0.123208314,0.12764421,0.23287545,0.32015586,0.19842122,0.24396665,-0.006567247,-0.020635031,0.011103757,-0.0010782406,116,4,98,2,10,428.51685,215.38507,-4909.3594,26.409075,389544.88,559.6001,140.55266,140.23961,140.87901,140.87901,0,1,0,0,0,0,359.68173,0,0,255,0,0,0,2,0,0,0
True,584348812,9999.995,1099.9994,6804.548,3.5340288,-0.548254,7.1501036,-0.13184547,-0.115816474,27.118876,0.0042106146,0.04760352,-0.026303012,0.39624813,0.0008985363,0.11152872,0.34543583,0.24574651,0.4615896,0.36810914,0.20841163,0.24878287,0.1368234,0.17194742,85.18579,85.33069,80.330956,80.50382,0,0,0,0,0,0,0,0,0,0,0,0,0.1786969,0.1842292,0.057990108,0.05974104,0.27453232,0.30956957,0.14860517,0.18202996,-0.006080307,-0.015687361,0.0071801543,-0.0014697164,116,4,98,2,10,429.5246,215.37004,-4906.8813,27.119444,397701,558.5217,139.74716,139.55469,140.12846,140.12846,0,1,0,0,0,0,359.78162,0,0,255,0,0,0,2,127,0,0
True,584348937,9999.995,1099.9994,7029.423,4.7838917,0.12111804,6.6204324,0.035980225,-0.12179172,27.88668,-0.015639098,0.21286318,0.045654546,0.41008097,-0.0016464856,0.11325527,0.37817904,0.28361437,0.49680305,0.39096937,0.24912515,0.38516068,0.1171271,0.18868157,88.44923,88.72225,82.79395,82.63881,0,0,0,0,0,0,0,0,0,0,0,0,0.52588934,0.5774723,0.049338173,0.052320752,0.5819132,0.6941347,0.12709449,0.19580142,-0.0029248446,-0.012038037,0.010438502,0.00064557046,116,4,98,2,10,430.7777,215.35605,-4903.9272,27.88697,408586.22,555.51465,138.89195,138.82648,139.32567,139.32567,0,1,0,0,0,0,359.8982,0,0,255,0,0,0,2,127,0,0
True,584349031,9999.995,1099.9994,7247.2,6.8518815,0.17401603,6.016153,-0.08500862,-0.12740946,28.483856,-0.0011843499,0.36807287,0.05478196,0.43946996,-0.0061110365,0.118185766,0.35445252,0.2506038,0.5444802,0.39377853,0.34950998,0.5859242,0.12377165,0.24369855,91.69725,92.107376,85.023254,84.73001,0,0,0,0,0,0,0,0,0,0,0,0,0.83262753,0.9478205,0.12443646,0.1347417,0.9030093,1.1143029,0.17551027,0.27846777,-0.005211368,-0.015219264,0.014850132,0.0009055063,116,4,98,2,10,431.93488,215.3545,-4901.3647,28.48427,417953.9,551.19464,138.23865,138.29291,138.70094,138.70094,0,1,0,0,0,0,359.9979,0,0,255,0,0,0,2,127,0,0
True,584349140,9999.995,1099.9994,7446.0166,8.931968,0.019321114,6.198271,-0.36081028,-0.12344289,29.059412,-0.0051737167,0.47448802,0.07127982,0.48177502,-0.011250264,0.12395094,0.3636891,0.23784156,0.525426,0.35694718,0.37631473,0.67697394,0.14578311,0.32849783,94.07465,94.578636,87.29819,87.24831,0,0,0,0,0,0,0,0,0,0,0,0,0.92081326,1.060287,0.22233269,0.24450897,0.9947411,1.2579755,0.26586562,0.40950635,-0.00432124,-0.01644916,0.013087019,-0.0025025457,116,4,98,2,10,433.1955,215.3643,-4898.778,29.061914,425549.94,546.1236,137.74155,137.94595,138.12817,138.12817,0,1,0,0,0,0,360.09787,0,0,255,0,0,0,2,127,0,0
True,584349250,9999.995,1099.9994,7580.52,9.936576,0.122956336,7.127841,-0.8167515,-0.14144707,29.79122,-0.008858677,0.44313273,0.017648345,0.539009,-0.020056838,0.12882848,0.41877162,0.20688874,0.5610938,0.3609544,0.20447928,0.5425919,0.1578314,0.3024225,94.60312,95.89517,89.572075,89.226494,0,0,0,0,0,0,0,0,0,0,0,0,0.040759128,0.046141006,0.32971784,0.3585831,0.208502,0.54455024,0.365547,0.46908548,0.0009870604,-0.019432083,0.01638741,-0.0021317527,116,4,98,2,10,434.81717,215.39473,-4895.7554,29.80275,430220.4,542.1221,137.2034,137.53186,137.52603,137.52603,0,1,0,0,0,0,360.21445,0,0,255,0,0,0,2,0,0,0
True,584349343,9999.995,1099.9994,7715.44,10.02743,-0.24021654,7.003715,-0.7903242,-0.12054825,30.43623,0.025667548,0.24094921,-0.013934191,0.57245374,-0.022911925,0.12867683,0.3718982,0.14357075,0.5590956,0.34523627,0.21333008,0.43113744,0.1586546,0.28568187,96.18954,97.2108,90.94932,91.375114,0,0,0,0,0,0,0,0,0,0,0,0,0.13476203,0.14635307,0.27164623,0.29183722,0.2523302,0.4553007,0.31458378,0.40839085,-0.0035301298,-0.025534034,0.016202517,-0.003586173,116,4,98,2,10,436.34573,215.43747,-4893.1523,30.446728,434379.62,537.8632,136.67648,137.07483,137.05638,137.05638,0,1,0,0,0,0,360.31464,0,0,255,0,0,0,2,0,0,0
True,584349484,9999.995,1099.9994,7857.9546,7.158155,-0.13080074,7.1130867,-0.42500782,-0.13328433,31.328745,-0.014410555,0.087381534,-0.03701731,0.59306246,-0.02457397,0.123641945,0.39257342,0.26275027,0.4937519,0.32524052,0.17842436,0.23958814,0.13002993,0.18914716,98.15562,98.376976,92.83067,93.1711,0,0,0,0,0,0,0,0,0,0,0,0,0.095788755,0.09963413,0.13526341,0.14181803,0.20251109,0.25947917,0.18762723,0.23640855,-0.0015376583,-0.01404871,0.010156177,-0.0054364055,116,4,98,2,10,438.549,215.50735,-4889.6797,31.331913,438408.3,532.985,136.03874,136.51985,136.47844,136.47844,0,1,0,0,0,0,360.44772,0,0,255,0,0,0,2,0,0,0
True,584349578,9999.995,1099.9994,7990.931,4.2401514,0.44721448,6.572807,-0.20582867,-0.1447674,31.981312,-0.016759178,0.025962178,-0.018823514,0.5980337,-0.027272638,0.12038974,0.4435418,0.3534705,0.5310021,0.44497198,0.17846885,0.20065911,0.11419953,0.1364939,100.034134,100.141525,94.37729,94.54895,0,0,0,0,0,0,0,0,0,0,0,0,0.053012166,0.05544158,0.059788134,0.061875865,0.18617578,0.20817745,0.12890366,0.14986397,0.0033741593,-0.0053060055,0.013602987,0.0056425035,116,4,98,2,10,440.31378,215.5724,-4887.0283,31.982298,441829.1,528.25854,135.59485,136.13902,136.07826,136.07826,0,1,0,0,0,0,360.5483,0,0,255,0,0,0,2,0,0,0
True,584349703,9999.995,1099.9994,8171.478,1.4855652,0.25574654,6.204295,-0.1074276,-0.1346916,32.7082,-0.0020345387,-0.000288923,-0.0006032609,0.5990745,-0.028153718,0.11905894,0.37284425,0.3393948,0.5556863,0.4932305,0.18780717,0.18730806,0.12153206,0.13408166,102.31989,102.31048,96.53539,96.70732,0,0,0,0,0,0,0,0,0,0,0,0,0.031845465,0.033230625,0.025696347,0.027049495,0.19048797,0.19023296,0.12421893,0.13678291,-0.003438957,-0.0066624805,0.015887044,0.010107927,116,4,98,2,10,442.4255,215.65965,-4883.907,32.70865,446067.8,521.5623,135.11871,135.73433,135.65067,135.65067,0,1,0,0,0,0,360.6648,0,0,255,0,0,0,2,0,0,0
